id,observed_on,latitude,longitude,positional_accuracy,place_county_name,place_state_name,place_country_name,species_guess
98295569,2021-10-15,39.5065788947,-76.3014915165,29.0,Harford,Maryland,United States,Spotted Lanternfly
98320124,2021-10-15,39.5047900062,-76.2754076381,159.0,Harford,Maryland,United States,Spotted Lanternfly
98329222,2021-10-15,39.6974438,-76.26780656,9.0,Harford,Maryland,United States,Spotted Lanternfly
98385008,2021-10-16,39.6780299213,-75.9370898021,9.0,Cecil,Maryland,United States,Spotted Lanternfly
98398843,2021-10-16,39.61185,-76.0084138833,9.0,Cecil,Maryland,United States,Spotted Lanternfly
98540778,2021-10-17,39.5292181029,-76.3459812661,168.0,Harford,Maryland,United States,Spotted Lanternfly
98627537,2021-10-18,39.53596189,-76.41843396,9.0,Harford,Maryland,United States,Spotted Lanternfly
98668224,2021-10-17,39.543826785,-76.0857015197,7.0,Harford,Maryland,United States,Spotted Lanternfly
98716725,2021-10-19,39.3855400085,-76.2947769165,65.0,Harford,Maryland,United States,Spotted Lanternfly
99119791,2021-10-23,39.4762106,-76.3925165,38.0,Harford,Maryland,United States,Spotted Lanternfly
99460144,2021-09-13,39.5934244339,-75.9493621533,3.0,Cecil,Maryland,United States,Spotted Lanternfly
99478217,2021-10-23,39.6153800672,-76.3338171793,31.0,Harford,Maryland,United States,Spotted Lanternfly
99554920,2021-10-27,39.6067749863,-76.6498581263,1211.0,Baltimore,Maryland,United States,Spotted Lanternfly
99576619,2021-10-27,39.4500083923,-76.7223510742,4.0,Baltimore,Maryland,United States,Spotted Lanternfly
99794848,2021-10-16,39.6048156,-76.1516703,549.0,Harford,Maryland,United States,Spotted Lanternfly
99800824,2021-10-30,39.327019435,-76.5726462986,1414.0,"Baltimore City, MD",Maryland,United States,Spotted Lanternfly
99818367,2021-10-30,39.5641455,-76.356312,1899.0,Harford,Maryland,United States,Spotted Lanternfly
100017245,2021-10-31,39.660941065,-76.1732866243,189.0,Cecil,Maryland,United States,Spotted Lanternfly
100529887,2021-11-07,39.6467385244,-76.1648798581,117.0,Harford,Maryland,United States,Spotted Lanternfly
101140556,2021-11-14,39.6013318428,-76.6410169378,39.0,Baltimore,Maryland,United States,Spotted Lanternfly
101623311,2021-09-30,39.4499799188,-76.0085678101,760.0,Cecil,Maryland,United States,Spotted Lanternfly
112277507,2022-04-21,39.5862616667,-76.0267555,35.0,Cecil,Maryland,United States,Spotted Lanternfly
113053568,2021-10-14,39.599525,-76.6601633333,65.0,Baltimore,Maryland,United States,Spotted Lanternfly
116559204,2022-05-11,39.6187297611,-77.7322366266,85.0,Washington,Maryland,United States,Spotted Lanternfly
117209156,2022-05-15,39.3853529887,-75.9241693886,109.0,Cecil,Maryland,United States,Spotted Lanternfly
117505993,2022-05-17,39.5190977473,-76.3230615541,21.0,Harford,Maryland,United States,Spotted Lanternfly
117771906,2022-05-19,39.6424943921,-76.0089279931,4.0,Cecil,Maryland,United States,Spotted Lanternfly
117796108,2022-05-19,39.6015968886,-76.6420398653,40.0,Baltimore,Maryland,United States,Spotted Lanternfly
117801571,2022-05-19,39.6071083333,-76.1597221667,3.0,Harford,Maryland,United States,Spotted Lanternfly
118042492,2022-05-21,39.5234929421,-75.978330409,189.0,Cecil,Maryland,United States,Spotted Lanternfly
118384213,2022-05-23,39.56562769,-76.45133651,9.0,Harford,Maryland,United States,Spotted Lanternfly
118647714,2022-05-25,39.4102935709,-75.8263077907,22.0,Cecil,Maryland,United States,Spotted Lanternfly
118856265,2022-05-22,39.4498886,-76.268677,194.0,Harford,Maryland,United States,Spotted Lanternfly
119066565,2022-05-28,39.5945014954,-75.9445877075,18.0,Cecil,Maryland,United States,Spotted Lanternfly
120049112,2022-06-03,39.4722633333,-76.3041533333,4.0,Harford,Maryland,United States,Spotted Lanternfly
120056632,2022-06-03,39.5231151441,-76.1657929514,7.0,Harford,Maryland,United States,Spotted Lanternfly
120359645,2022-06-05,39.5143653964,-76.544909432,35.0,Baltimore,Maryland,United States,Spotted Lanternfly
120383714,2022-06-05,39.5030616667,-75.9313133333,4.0,Cecil,Maryland,United States,Spotted Lanternfly
120440461,2022-06-05,39.4807083333,-75.9717416667,4.0,Cecil,Maryland,United States,Spotted Lanternfly
120817453,2022-06-08,39.49595,-76.2338166667,4.0,Harford,Maryland,United States,Spotted Lanternfly
120880008,2022-06-08,39.6784333333,-76.2820283333,4.0,Harford,Maryland,United States,Spotted Lanternfly
121001515,2022-06-09,39.5329438895,-75.8475503606,6.0,Cecil,Maryland,United States,Spotted Lanternfly
121022291,2022-06-09,39.4371238,-75.97823109,9.0,Cecil,Maryland,United States,Spotted Lanternfly
121111214,2022-06-10,39.3929881215,-76.6073780869,56.0,Baltimore,Maryland,United States,Spotted Lanternfly
121114834,2022-06-10,39.496798,-76.12279808,8.0,Harford,Maryland,United States,Spotted Lanternfly
121165030,2022-06-10,39.4203224182,-76.3925933838,98.0,Baltimore,Maryland,United States,Spotted Lanternfly
121479002,2022-06-12,39.53167375,-76.35710225,8.0,Harford,Maryland,United States,Spotted Lanternfly
121480866,2022-06-12,39.70112,-76.4650716667,4.0,Harford,Maryland,United States,Spotted Lanternfly
121592844,2022-06-13,39.5981140137,-76.223236084,7.0,Harford,Maryland,United States,Spotted Lanternfly
121628798,2022-06-13,39.5456420401,-76.5623762298,78.0,Baltimore,Maryland,United States,Spotted Lanternfly
121775020,2022-06-14,39.655670166,-76.3015518188,42.0,Harford,Maryland,United States,Spotted Lanternfly
121797765,2022-06-14,39.62454022,-76.13269377,9.0,Cecil,Maryland,United States,Spotted Lanternfly
121937470,2022-06-15,39.5194854736,-76.3051223755,35.0,Harford,Maryland,United States,Spotted Lanternfly
122061824,2022-06-16,39.5536925811,-76.0918914192,194.0,Harford,Maryland,United States,Spotted Lanternfly
122087023,2022-06-16,39.5464190981,-76.3417486288,4.0,Harford,Maryland,United States,Spotted Lanternfly
122104893,2022-06-16,39.5541283333,-76.0923611667,5.0,Harford,Maryland,United States,Spotted Lanternfly
122171097,2022-06-17,39.531455,-76.35731821,5.0,Harford,Maryland,United States,Spotted Lanternfly
122239226,2022-06-17,39.5738416667,-76.1811616667,4.0,Harford,Maryland,United States,Spotted Lanternfly
122357572,2022-06-18,39.4964780007,-76.3363003918,11.0,Harford,Maryland,United States,Spotted Lanternfly
122500590,2022-06-19,39.5289115906,-76.3426513672,84.0,Harford,Maryland,United States,Spotted Lanternfly
122520062,2022-06-09,39.43715389,-75.97823913,9.0,Cecil,Maryland,United States,Spotted Lanternfly
122653181,2022-06-20,39.6669383333,-77.7154166667,5.0,Washington,Maryland,United States,Spotted Lanternfly
122658282,2022-06-20,39.2346634321,-76.0064564312,31.0,Queen Anne's,Maryland,United States,Spotted Lanternfly
122698509,2022-06-20,39.6518466667,-76.58058,4.0,Baltimore,Maryland,United States,Spotted Lanternfly
122748266,2022-06-19,39.4276588393,-76.3954439535,15.0,Baltimore,Maryland,United States,Spotted Lanternfly
